"boletos_vendidos";"ingresos_totales";"ganancias_totales";"cluster"
289;9735.19;8240.63;"cluster_1"
86;5131.69;6709.05;"cluster_1"
219;13195.98;590.77;"cluster_2"
261;18851.27;1538.4;"cluster_2"
318;17267.07;7090.92;"cluster_2"
119;23807.35;5944.8;"cluster_0"
201;3340.62;5477.52;"cluster_1"
141;10904.31;8270.32;"cluster_1"
141;7887.6;7608.69;"cluster_1"
182;26845.03;7506.45;"cluster_0"
44;13125.6;4098.15;"cluster_2"
178;29470.04;8200.14;"cluster_0"
141;26322.59;975.55;"cluster_0"
68;6240.58;6255.25;"cluster_1"
251;23053.97;2493.93;"cluster_0"
218;11090.39;1968.11;"cluster_1"
290;31844.09;2166.14;"cluster_0"
36;31526.13;7347.14;"cluster_0"
195;4383.4;7854.28;"cluster_1"
76;21442.62;3605.44;"cluster_2"
284;24531.19;5442.21;"cluster_0"
168;6876.71;6643.81;"cluster_1"
155;21905.67;3117.03;"cluster_0"
89;6175.56;3175.09;"cluster_1"
116;2644.31;1870.46;"cluster_1"
26;28912.02;6641.99;"cluster_0"
302;8951.54;6193.54;"cluster_1"
269;13988.87;6282.59;"cluster_2"
115;21907.95;5874.91;"cluster_0"
121;10045.04;3905.74;"cluster_1"
123;30805.88;7492.7;"cluster_0"
240;17006.12;1531.18;"cluster_2"
319;16320.29;4632.72;"cluster_2"
226;31056.87;1509.7;"cluster_0"
234;17761.64;7985.99;"cluster_2"
112;3535.11;6312.77;"cluster_1"
79;31464.43;3185.58;"cluster_0"
312;28618.43;1629.39;"cluster_0"
134;31554.77;3755.79;"cluster_0"
144;25072.1;7795.18;"cluster_0"
92;3429.52;1490.48;"cluster_1"
275;20356.64;8497.37;"cluster_2"
48;30606.31;5131.78;"cluster_0"
252;7875.6;7501.81;"cluster_1"
99;8796.15;6180.03;"cluster_1"
71;16285.37;5334.34;"cluster_2"
282;27241.48;3544.35;"cluster_0"
239;4197.51;3916.05;"cluster_1"
319;15269.55;5051.5;"cluster_2"
154;15532.72;2253.85;"cluster_2"
186;23145.1;7235.8;"cluster_0"
53;9361.98;4784.59;"cluster_1"
49;25320.72;1907.3;"cluster_0"
268;6044.5;6231.2;"cluster_1"
195;26403.52;5307.21;"cluster_0"
101;12499.26;2058.61;"cluster_2"
84;29744.15;4181.46;"cluster_0"
200;10752.1;6556.09;"cluster_1"
259;13398.48;5306.58;"cluster_2"
228;21928.8;2491.46;"cluster_0"
126;19969.81;3465.51;"cluster_2"
155;14542.23;1257.78;"cluster_2"
116;19875.97;774.61;"cluster_2"
106;16439.27;5338.32;"cluster_2"
290;28830.05;3132.84;"cluster_0"
289;2180.56;6305.95;"cluster_1"
85;11076.62;7953.03;"cluster_1"
233;12800.43;4720.99;"cluster_2"
172;13308.46;5071.47;"cluster_2"
233;11668.39;3789.06;"cluster_1"
49;24730.78;4468.14;"cluster_0"
303;30295.39;1419.21;"cluster_0"
291;26325.12;2833.36;"cluster_0"
300;25314.17;6840.44;"cluster_0"
70;8664.79;7214.63;"cluster_1"
175;16707.2;5069.17;"cluster_2"
210;24978.34;1616.28;"cluster_0"
242;16123.59;8220.75;"cluster_2"
314;24641.69;2296.18;"cluster_0"
159;2331.02;2458.5;"cluster_1"
37;21581.5;7974.13;"cluster_2"
84;13671.31;4454.7;"cluster_2"
53;31110.14;1066.94;"cluster_0"
226;23027.39;7093.34;"cluster_0"
244;13698.84;3085.13;"cluster_2"
266;13208.3;4813.07;"cluster_2"
206;23009.18;7721.9;"cluster_0"
148;23001.24;1514.64;"cluster_0"
41;31325.33;7206.69;"cluster_0"
65;30645.82;920.92;"cluster_0"
45;25844.1;7998.44;"cluster_0"
114;25022.01;8077.25;"cluster_0"
227;11478.87;4090.45;"cluster_1"
262;5225.12;8235.77;"cluster_1"
270;10072.16;4612.01;"cluster_1"
222;17465.51;4747.6;"cluster_2"
116;15332.4;4376.19;"cluster_2"
192;21643.32;2644.15;"cluster_2"
176;4591.63;4887.7;"cluster_1"
165;7401.09;5788.72;"cluster_1"
309;10929.49;8133.26;"cluster_1"
196;12509.39;4984.14;"cluster_2"
239;31255.96;3162.35;"cluster_0"
318;26820.41;5013.74;"cluster_0"
188;9561.37;7526.27;"cluster_1"
308;11582.8;5464.96;"cluster_1"
29;10967.11;2766.17;"cluster_1"
24;9184.96;6183.28;"cluster_1"
107;31933.66;7567.98;"cluster_0"
99;10880.0;7517.56;"cluster_1"
171;9825.11;6818.32;"cluster_1"
249;13414.27;4714.34;"cluster_2"
27;18429.12;7659.46;"cluster_2"
35;31373.52;2237.6;"cluster_0"
254;21733.38;6619.35;"cluster_2"
108;20301.84;8106.32;"cluster_2"
26;11477.92;6291.68;"cluster_1"
87;26132.89;4892.57;"cluster_0"
143;28707.46;4230.78;"cluster_0"
92;16908.4;1268.62;"cluster_2"
146;16743.99;1598.52;"cluster_2"
114;30135.23;6994.68;"cluster_0"
234;24455.71;6702.06;"cluster_0"
300;20370.89;4414.5;"cluster_2"
61;22383.34;7432.63;"cluster_0"
276;7673.51;3308.7;"cluster_1"
148;9220.37;4583.59;"cluster_1"
180;3458.66;8010.08;"cluster_1"
201;7749.2;7582.73;"cluster_1"
229;13266.87;3793.7;"cluster_2"
128;25009.5;6722.34;"cluster_0"
221;7657.1;630.99;"cluster_1"
305;26965.93;3444.71;"cluster_0"
70;27323.33;5735.53;"cluster_0"
266;20277.13;7363.52;"cluster_2"
87;6392.85;5603.27;"cluster_1"
317;29448.57;5732.47;"cluster_0"
296;16944.93;8158.93;"cluster_2"
166;3995.03;7487.15;"cluster_1"
104;12103.43;5386.82;"cluster_2"
112;7348.97;1762.11;"cluster_1"
58;13978.2;7883.32;"cluster_2"
167;25875.28;7656.06;"cluster_0"
216;8885.91;2001.35;"cluster_1"
163;25843.19;7251.98;"cluster_0"
133;27406.67;1353.02;"cluster_0"
221;8419.36;3076.47;"cluster_1"
60;26495.36;4448.85;"cluster_0"
172;21840.23;5434.3;"cluster_0"
273;10261.9;7549.82;"cluster_1"
82;2152.26;5014.81;"cluster_1"
154;5125.32;581.11;"cluster_1"
89;24788.67;5636.93;"cluster_0"
74;27410.27;6523.3;"cluster_0"
180;3029.14;2034.41;"cluster_1"
238;10334.39;6351.93;"cluster_1"
160;14660.39;6544.68;"cluster_2"
151;18585.62;1234.61;"cluster_2"
174;20054.04;6571.38;"cluster_2"
252;6722.69;6188.61;"cluster_1"
148;25473.91;7811.34;"cluster_0"
310;10076.1;6708.45;"cluster_1"
223;14139.88;5071.02;"cluster_2"
174;5543.71;2896.82;"cluster_1"
87;20231.03;5796.66;"cluster_2"
212;14294.17;8410.24;"cluster_2"
274;10549.23;4735.21;"cluster_1"
168;14223.33;6934.02;"cluster_2"
120;21777.91;6767.12;"cluster_2"
86;7841.88;3107.72;"cluster_1"
237;5075.34;1103.25;"cluster_1"
162;15897.89;2207.76;"cluster_2"
247;17666.62;5123.57;"cluster_2"
187;16902.05;8321.98;"cluster_2"
73;12459.38;6176.39;"cluster_2"
271;4154.98;7322.55;"cluster_1"
30;27677.18;8192.28;"cluster_0"
160;20121.07;4733.38;"cluster_2"
166;27126.49;1388.61;"cluster_0"
286;26249.12;3809.97;"cluster_0"
26;5535.53;7352.92;"cluster_1"
160;20562.09;4994.01;"cluster_2"
150;7506.91;4463.57;"cluster_1"
83;8403.66;8324.71;"cluster_1"
177;20561.13;4470.34;"cluster_2"
297;22244.77;6775.67;"cluster_0"
243;23087.19;6764.02;"cluster_0"
51;14544.0;6745.8;"cluster_2"
101;11784.37;6068.16;"cluster_1"
190;15780.15;1028.4;"cluster_2"
221;24543.95;2595.34;"cluster_0"
202;13809.32;997.27;"cluster_2"
91;11737.72;2421.4;"cluster_1"
280;12156.12;2962.61;"cluster_2"
303;24437.53;2818.69;"cluster_0"
56;12147.37;7465.59;"cluster_2"
159;6741.11;3355.2;"cluster_1"
42;10299.18;8052.86;"cluster_1"
307;20535.84;3556.49;"cluster_2"
220;28121.43;3662.28;"cluster_0"
283;31980.81;4118.73;"cluster_0"
103;4490.72;3257.67;"cluster_1"
142;29449.44;5168.19;"cluster_0"
120;17842.23;5363.78;"cluster_2"
297;4159.79;3478.58;"cluster_1"
213;11453.34;3653.53;"cluster_1"
208;13247.54;837.43;"cluster_2"
69;31920.18;4454.98;"cluster_0"
64;31026.56;7549.93;"cluster_0"
30;27225.76;3784.11;"cluster_0"
188;11635.46;7593.51;"cluster_1"
290;8558.48;5394.53;"cluster_1"
41;15915.13;7898.68;"cluster_2"
135;31985.55;1754.84;"cluster_0"
256;19635.96;4041.43;"cluster_2"
203;20479.51;7638.13;"cluster_2"
41;27588.35;4631.69;"cluster_0"
84;3216.58;1751.77;"cluster_1"
288;30491.42;3570.89;"cluster_0"
294;13251.54;1989.84;"cluster_2"
72;11181.75;2216.04;"cluster_1"
79;13894.62;5714.23;"cluster_2"
101;9957.52;1236.51;"cluster_1"
98;13595.91;1025.84;"cluster_2"
251;26779.19;1698.4;"cluster_0"
139;19820.51;6766.96;"cluster_2"
216;31788.65;7265.1;"cluster_0"
269;6558.83;2744.77;"cluster_1"
153;16955.95;6900.98;"cluster_2"
124;27504.18;7903.72;"cluster_0"
21;6908.5;3356.99;"cluster_1"
153;2347.58;5877.82;"cluster_1"
134;18910.64;7781.12;"cluster_2"
244;22862.93;535.04;"cluster_0"
24;28934.48;7327.95;"cluster_0"
97;16745.1;2538.55;"cluster_2"
288;4666.64;3730.07;"cluster_1"
222;6258.45;1551.39;"cluster_1"
155;17405.77;1620.01;"cluster_2"
127;18736.16;6129.66;"cluster_2"
138;10774.41;6713.1;"cluster_1"
312;6229.79;7896.01;"cluster_1"
122;12415.86;5950.8;"cluster_2"
62;4792.33;1207.61;"cluster_1"
57;22394.07;5655.25;"cluster_0"
190;18198.49;6336.59;"cluster_2"
60;3177.5;5329.63;"cluster_1"
281;21654.44;646.66;"cluster_2"
73;11082.61;4063.77;"cluster_1"
122;22571.44;4892.35;"cluster_0"
122;6759.79;5344.19;"cluster_1"
77;25560.67;4073.98;"cluster_0"
165;24982.29;4409.09;"cluster_0"
293;16182.1;6777.93;"cluster_2"
63;16098.09;4108.45;"cluster_2"
57;27848.99;3170.74;"cluster_0"
102;27504.45;8138.33;"cluster_0"
181;6738.48;3482.27;"cluster_1"
262;6376.46;5836.24;"cluster_1"
211;13986.05;5921.45;"cluster_2"
120;5139.03;4413.3;"cluster_1"
168;9834.48;956.35;"cluster_1"
257;6774.47;7660.62;"cluster_1"
147;4944.09;1781.41;"cluster_1"
262;3613.88;799.75;"cluster_1"
318;18512.06;8201.38;"cluster_2"
194;10468.18;3084.72;"cluster_1"
54;4961.8;1124.66;"cluster_1"
232;15193.17;3851.53;"cluster_2"
54;6964.75;5811.28;"cluster_1"
100;13105.3;7556.66;"cluster_2"
225;16726.45;2314.18;"cluster_2"
131;24554.45;3248.65;"cluster_0"
245;3994.58;6377.82;"cluster_1"
167;22687.64;1369.66;"cluster_0"
268;13525.35;1054.9;"cluster_2"
23;20606.47;7954.41;"cluster_2"
309;8590.53;7931.95;"cluster_1"
318;29797.77;4964.02;"cluster_0"
126;4066.38;5354.62;"cluster_1"
102;26719.24;6301.83;"cluster_0"
205;13867.67;7367.99;"cluster_2"
67;30845.17;2262.92;"cluster_0"
164;23448.23;6422.08;"cluster_0"
32;18757.83;556.16;"cluster_2"
192;3393.31;4021.58;"cluster_1"
139;26940.86;4024.89;"cluster_0"
247;27363.62;7488.97;"cluster_0"
98;5756.35;713.2;"cluster_1"
261;13900.52;6336.02;"cluster_2"
251;9169.97;2293.85;"cluster_1"
290;8484.74;1972.89;"cluster_1"
238;26132.9;1996.97;"cluster_0"
184;6318.15;3754.91;"cluster_1"
314;26378.22;7666.3;"cluster_0"
206;22924.86;5907.07;"cluster_0"
239;11613.26;6536.17;"cluster_1"
55;22607.13;533.92;"cluster_0"
107;8851.92;7063.63;"cluster_1"
194;15727.41;695.23;"cluster_2"
141;13990.66;6392.0;"cluster_2"
28;19120.75;2451.34;"cluster_2"
67;13287.36;857.74;"cluster_2"
264;31380.09;6679.45;"cluster_0"
55;18965.31;2751.97;"cluster_2"
86;29140.57;4128.24;"cluster_0"
130;14970.54;4689.24;"cluster_2"
37;27022.52;7933.95;"cluster_0"
181;4481.33;1448.27;"cluster_1"
178;19118.06;1273.65;"cluster_2"
87;4758.39;4821.22;"cluster_1"
316;22096.11;6375.8;"cluster_0"
304;21145.66;6622.8;"cluster_2"
296;22069.49;3265.89;"cluster_0"
101;9238.41;4950.56;"cluster_1"
314;6383.9;3094.87;"cluster_1"
238;11454.72;6082.27;"cluster_1"
317;15967.39;4739.15;"cluster_2"
226;15474.64;4449.13;"cluster_2"
109;20502.68;7279.1;"cluster_2"
242;24234.42;5465.97;"cluster_0"
46;2578.91;2901.86;"cluster_1"
241;9355.88;2294.03;"cluster_1"
95;10968.78;1713.47;"cluster_1"
170;11582.31;3833.68;"cluster_1"
131;14596.33;2036.17;"cluster_2"
266;6218.7;5300.96;"cluster_1"
25;3279.89;3866.72;"cluster_1"
289;26705.64;8310.79;"cluster_0"
276;20111.74;7057.89;"cluster_2"
269;17213.52;6341.97;"cluster_2"
244;24148.07;7671.04;"cluster_0"
107;15629.48;8388.0;"cluster_2"
161;3639.35;7890.97;"cluster_1"
231;2628.24;4097.18;"cluster_1"
177;28620.6;2105.26;"cluster_0"
79;31690.06;3119.43;"cluster_0"
227;30361.64;8176.57;"cluster_0"
175;7556.47;4609.98;"cluster_1"
186;4297.29;3519.55;"cluster_1"
143;26599.44;4634.67;"cluster_0"
41;18862.53;7382.97;"cluster_2"
22;27655.47;5482.88;"cluster_0"
162;21982.24;6483.84;"cluster_0"
292;29840.46;1298.64;"cluster_0"
51;21637.7;5675.57;"cluster_2"
91;3459.8;5429.45;"cluster_1"
175;21969.55;4090.84;"cluster_0"
31;23441.67;2804.3;"cluster_0"
145;18377.31;2581.51;"cluster_2"
252;20150.19;5383.59;"cluster_2"
246;13729.7;3104.87;"cluster_2"
281;28592.67;7100.73;"cluster_0"
246;25620.59;3717.02;"cluster_0"
48;28373.16;2668.51;"cluster_0"
199;2711.91;7664.33;"cluster_1"
76;5862.01;1279.37;"cluster_1"
160;5087.73;7992.27;"cluster_1"
159;22586.81;8282.27;"cluster_0"
311;9944.42;5110.03;"cluster_1"
195;7090.2;5381.01;"cluster_1"
113;14158.03;4482.04;"cluster_2"
131;18126.51;6267.78;"cluster_2"
284;9612.9;2475.22;"cluster_1"
178;15787.11;4411.39;"cluster_2"
30;10583.27;856.98;"cluster_1"
132;15664.18;6134.2;"cluster_2"
189;16039.94;7113.22;"cluster_2"
297;19013.65;5936.43;"cluster_2"
174;10431.97;2999.52;"cluster_1"
32;28042.37;6078.0;"cluster_0"
118;26335.43;8027.94;"cluster_0"
153;14926.22;4056.86;"cluster_2"
254;14903.11;3624.69;"cluster_2"
90;12268.72;4819.84;"cluster_2"
314;11154.15;7909.16;"cluster_1"
88;13656.73;7813.28;"cluster_2"
65;31474.93;6527.74;"cluster_0"
137;12290.7;2789.08;"cluster_2"
150;6142.15;4665.22;"cluster_1"
97;3964.59;6513.91;"cluster_1"
93;28226.23;8103.25;"cluster_0"
33;17300.45;3349.32;"cluster_2"
44;14893.71;2266.15;"cluster_2"
219;25069.09;2664.44;"cluster_0"
242;26247.81;6721.42;"cluster_0"
67;4658.84;5769.36;"cluster_1"
164;16752.24;8488.48;"cluster_2"
195;29044.14;6984.43;"cluster_0"
314;17747.4;7119.03;"cluster_2"
275;14800.14;1468.51;"cluster_2"
213;9502.6;1153.5;"cluster_1"
207;26447.92;7001.53;"cluster_0"
161;13851.17;1398.0;"cluster_2"
48;3233.71;2734.89;"cluster_1"
137;16876.53;977.51;"cluster_2"
232;30649.93;2888.7;"cluster_0"
182;10792.94;4294.71;"cluster_1"
126;23899.4;2818.59;"cluster_0"
260;14990.01;2496.84;"cluster_2"
114;12183.81;3664.6;"cluster_2"
106;30910.56;6534.67;"cluster_0"
240;25882.63;1460.42;"cluster_0"
227;28641.38;4908.37;"cluster_0"
83;18984.13;2776.16;"cluster_2"
165;4218.45;8495.47;"cluster_1"
155;12907.51;6455.96;"cluster_2"
70;7339.89;5095.54;"cluster_1"
291;10982.73;4827.32;"cluster_1"
71;31259.89;795.85;"cluster_0"
314;24263.27;3419.82;"cluster_0"
210;6814.28;5614.54;"cluster_1"
98;12611.45;6917.1;"cluster_2"
83;21093.67;4684.71;"cluster_2"
303;11647.43;4680.14;"cluster_1"
75;15618.04;5845.64;"cluster_2"
96;21977.88;6872.59;"cluster_0"
140;25826.43;5926.92;"cluster_0"
167;25087.73;7537.65;"cluster_0"
58;11426.38;5553.11;"cluster_1"
294;29131.12;3287.99;"cluster_0"
257;5679.17;779.59;"cluster_1"
156;19147.5;1438.93;"cluster_2"
167;21014.74;886.97;"cluster_2"
285;14168.94;4047.78;"cluster_2"
234;3998.12;7815.59;"cluster_1"
291;17812.14;6421.18;"cluster_2"
244;24418.71;8482.72;"cluster_0"
33;22724.83;985.52;"cluster_0"
142;26514.68;3100.12;"cluster_0"
117;8130.67;3368.84;"cluster_1"
90;26318.88;3163.45;"cluster_0"
227;9489.66;6642.61;"cluster_1"
227;6494.93;3343.56;"cluster_1"
280;4382.45;3747.3;"cluster_1"
120;16693.89;6635.36;"cluster_2"
204;22690.13;7170.14;"cluster_0"
232;15662.03;2848.03;"cluster_2"
254;2085.03;1895.39;"cluster_1"
54;25500.21;4660.04;"cluster_0"
142;14734.43;4945.19;"cluster_2"
290;4827.14;2701.79;"cluster_1"
295;18905.81;4876.59;"cluster_2"
179;15257.87;6216.35;"cluster_2"
239;12535.68;7328.96;"cluster_2"
230;15831.69;3851.39;"cluster_2"
226;11663.82;3951.03;"cluster_1"
293;19666.87;1479.5;"cluster_2"
166;10215.42;7933.74;"cluster_1"
166;30943.3;5346.68;"cluster_0"
115;12433.18;1481.14;"cluster_2"
272;23502.32;5031.89;"cluster_0"
78;15325.11;870.81;"cluster_2"
203;20523.7;6142.09;"cluster_2"
316;24709.14;8121.29;"cluster_0"
227;15660.86;5915.69;"cluster_2"
110;2564.8;7961.96;"cluster_1"
68;20964.55;5861.08;"cluster_2"
128;19664.87;2731.92;"cluster_2"
240;23670.46;5907.59;"cluster_0"
235;3084.3;5615.3;"cluster_1"
97;4873.85;1287.45;"cluster_1"
40;23446.24;3263.74;"cluster_0"
42;30299.66;2220.91;"cluster_0"
126;14850.65;2780.69;"cluster_2"
231;7636.74;669.06;"cluster_1"
279;24845.12;4567.8;"cluster_0"
107;23458.31;7380.14;"cluster_0"
254;6436.19;6148.32;"cluster_1"
318;11140.27;4470.21;"cluster_1"
76;13831.75;5619.95;"cluster_2"
267;5798.92;4754.52;"cluster_1"
29;24980.87;6421.66;"cluster_0"
162;3793.27;599.52;"cluster_1"
38;10979.36;2776.46;"cluster_1"
176;24220.99;1903.89;"cluster_0"
197;23353.24;1139.76;"cluster_0"
285;3818.0;1754.34;"cluster_1"
127;16735.48;7808.85;"cluster_2"
283;3877.28;6942.35;"cluster_1"
211;6323.37;634.73;"cluster_1"
134;6910.19;3717.95;"cluster_1"
23;13591.67;7889.96;"cluster_2"
220;7006.63;3361.43;"cluster_1"
204;25933.31;2182.79;"cluster_0"
52;8884.88;4794.7;"cluster_1"
93;21093.42;2359.86;"cluster_2"
25;10779.1;3991.12;"cluster_1"
266;16803.67;7928.16;"cluster_2"
90;12201.32;7389.48;"cluster_2"
222;26672.44;1013.27;"cluster_0"
291;26683.0;1111.89;"cluster_0"
82;22242.98;1219.33;"cluster_0"
234;21826.79;7911.52;"cluster_2"
106;6006.69;7661.33;"cluster_1"
239;23656.52;1402.22;"cluster_0"
184;17161.04;4109.75;"cluster_2"
104;19812.38;5348.31;"cluster_2"
54;14796.39;4695.16;"cluster_2"
247;20479.1;8099.15;"cluster_2"
98;18567.39;3406.13;"cluster_2"
44;25259.26;2524.1;"cluster_0"
277;19014.86;7028.66;"cluster_2"
309;20466.71;4930.07;"cluster_2"
77;13436.57;2864.43;"cluster_2"
92;3861.59;5123.19;"cluster_1"
288;26785.12;853.01;"cluster_0"
287;25654.29;2295.88;"cluster_0"
145;11079.63;3950.22;"cluster_1"
190;5750.45;3299.14;"cluster_1"
115;9216.62;6745.1;"cluster_1"
186;26061.75;8133.58;"cluster_0"
143;13621.36;7998.46;"cluster_2"
222;22745.4;2874.7;"cluster_0"
40;16139.8;1998.01;"cluster_2"
68;31533.62;7216.1;"cluster_0"
90;26547.78;4738.56;"cluster_0"
137;29791.56;4645.82;"cluster_0"
228;15912.16;3791.45;"cluster_2"
248;13134.3;516.46;"cluster_2"
293;3035.0;2943.24;"cluster_1"
77;18964.97;6627.04;"cluster_2"
21;25133.28;7876.06;"cluster_0"
222;18348.8;5523.7;"cluster_2"
318;17810.74;2163.02;"cluster_2"
53;28874.4;2000.71;"cluster_0"
287;21830.34;6441.51;"cluster_2"
48;26796.83;2341.92;"cluster_0"
225;31814.25;4004.69;"cluster_0"
147;26959.15;5627.54;"cluster_0"
295;14743.53;792.83;"cluster_2"
135;5855.91;6723.51;"cluster_1"
314;9311.31;3575.74;"cluster_1"
286;8300.08;1185.56;"cluster_1"
148;4448.68;5540.26;"cluster_1"
257;6020.72;3250.66;"cluster_1"
186;20703.08;4693.81;"cluster_2"
141;21535.76;7057.15;"cluster_2"
77;19465.12;4195.15;"cluster_2"
114;5690.19;1444.97;"cluster_1"
231;19559.55;4849.24;"cluster_2"
115;28710.6;5454.1;"cluster_0"
199;31683.48;3015.17;"cluster_0"
173;24631.66;3682.32;"cluster_0"
177;8483.59;2996.9;"cluster_1"
153;27803.86;2421.8;"cluster_0"
256;19445.4;1770.73;"cluster_2"
290;7887.42;1453.47;"cluster_1"
65;21220.02;5365.03;"cluster_2"
36;20429.26;2032.82;"cluster_2"
281;21110.06;8093.25;"cluster_2"
285;15266.2;3320.52;"cluster_2"
139;4243.36;2006.42;"cluster_1"
63;6595.63;4331.39;"cluster_1"
278;15118.73;898.4;"cluster_2"
141;30064.4;6493.4;"cluster_0"
219;10414.3;6360.95;"cluster_1"
304;31175.24;1509.31;"cluster_0"
174;9630.72;7097.98;"cluster_1"
71;10128.12;678.16;"cluster_1"
72;31212.64;6297.94;"cluster_0"
86;8210.25;2877.0;"cluster_1"
197;4469.5;4354.11;"cluster_1"
44;23363.56;5589.36;"cluster_0"
253;25898.78;5593.94;"cluster_0"
65;7863.36;4279.82;"cluster_1"
39;10222.88;4838.3;"cluster_1"
148;20698.82;1131.8;"cluster_2"
284;26258.86;2002.37;"cluster_0"
258;11379.61;5645.22;"cluster_1"
251;21757.64;5479.12;"cluster_2"
157;29787.51;4645.71;"cluster_0"
101;28415.75;3783.97;"cluster_0"
164;29888.9;2670.92;"cluster_0"
121;16359.71;5306.0;"cluster_2"
150;24736.46;6857.08;"cluster_0"
146;5957.23;2165.26;"cluster_1"
239;23081.18;556.38;"cluster_0"
156;14725.1;856.32;"cluster_2"
219;20352.83;8371.89;"cluster_2"
212;31209.99;7545.52;"cluster_0"
221;6216.92;7278.57;"cluster_1"
288;27488.5;6824.57;"cluster_0"
22;17868.86;8012.07;"cluster_2"
111;30847.02;770.79;"cluster_0"
129;21629.15;7768.22;"cluster_2"
141;23305.13;5088.13;"cluster_0"
262;19893.65;537.18;"cluster_2"
296;14232.86;6728.18;"cluster_2"
205;3829.89;1616.13;"cluster_1"
76;21857.69;7999.12;"cluster_0"
124;15962.57;5661.0;"cluster_2"
205;15722.33;8431.38;"cluster_2"
209;12050.52;7403.92;"cluster_2"
190;20498.44;5499.45;"cluster_2"
38;20510.99;7811.17;"cluster_2"
141;5237.69;1894.14;"cluster_1"
291;21734.76;5394.43;"cluster_2"
59;17157.23;3562.37;"cluster_2"
66;18986.79;6446.15;"cluster_2"
232;16335.75;4257.09;"cluster_2"
249;18528.98;4608.79;"cluster_2"
246;8869.08;4221.39;"cluster_1"
43;2049.74;5036.33;"cluster_1"
269;23940.48;7562.58;"cluster_0"
114;14375.67;1596.88;"cluster_2"
243;17498.89;5642.38;"cluster_2"
51;4851.82;5560.92;"cluster_1"
109;31743.72;2048.63;"cluster_0"
281;6610.29;741.32;"cluster_1"
319;5715.28;823.75;"cluster_1"
175;13325.5;4728.36;"cluster_2"
81;31514.32;5107.07;"cluster_0"
215;8394.6;4133.39;"cluster_1"
94;3593.98;8094.51;"cluster_1"
218;29175.98;2318.95;"cluster_0"
235;18564.2;5964.57;"cluster_2"
262;30817.0;3713.15;"cluster_0"
313;2964.28;1699.08;"cluster_1"
133;27464.12;3581.98;"cluster_0"
178;27314.57;5265.72;"cluster_0"
280;30388.91;8490.68;"cluster_0"
186;15511.32;5777.06;"cluster_2"
195;6671.83;1910.16;"cluster_1"
42;27170.76;2590.02;"cluster_0"
107;4086.36;4266.73;"cluster_1"
226;2812.54;7068.95;"cluster_1"
181;19459.69;6585.48;"cluster_2"
264;23152.26;6028.77;"cluster_0"
233;20132.89;2112.81;"cluster_2"
207;26114.25;3686.68;"cluster_0"
105;28226.47;709.72;"cluster_0"
228;12481.19;2956.85;"cluster_2"
239;22236.82;3151.61;"cluster_0"
53;25470.44;709.68;"cluster_0"
73;4371.12;8264.57;"cluster_1"
233;4018.87;7499.64;"cluster_1"
262;5884.85;6396.39;"cluster_1"
261;6445.66;4418.75;"cluster_1"
79;5436.72;4483.82;"cluster_1"
93;23691.01;6582.61;"cluster_0"
136;28741.95;2308.67;"cluster_0"
287;23796.55;5957.72;"cluster_0"
39;7879.63;4148.24;"cluster_1"
303;30764.59;8069.04;"cluster_0"
20;14867.0;4250.14;"cluster_2"
81;26392.22;7611.68;"cluster_0"
195;15022.6;8256.61;"cluster_2"
317;18238.06;3826.96;"cluster_2"
134;24331.27;8109.51;"cluster_0"
266;25934.4;6320.71;"cluster_0"
245;4388.23;5783.19;"cluster_1"
296;20382.12;3927.97;"cluster_2"
95;10523.22;4120.88;"cluster_1"
76;23382.54;7913.45;"cluster_0"
